,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
180711,552337,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,5/9/2011 11:34,2.55,12621,Germany
180712,552337,21718,RED METAL BEACH SPADE ,12,5/9/2011 11:34,1.25,12621,Germany
180713,552337,21703,BAG 125g SWIRLY MARBLES,12,5/9/2011 11:34,0.42,12621,Germany
180714,552337,21705,BAG 500g SWIRLY MARBLES,12,5/9/2011 11:34,1.65,12621,Germany
180715,552337,21915,RED  HARMONICA IN BOX ,12,5/9/2011 11:34,1.25,12621,Germany
180716,552337,21914,BLUE HARMONICA IN BOX ,12,5/9/2011 11:34,1.25,12621,Germany
180717,552337,22549,PICTURE DOMINOES,12,5/9/2011 11:34,1.45,12621,Germany
180718,552337,22077,6 RIBBONS RUSTIC CHARM,12,5/9/2011 11:34,1.65,12621,Germany
180719,552337,21116,OWL DOORSTOP,3,5/9/2011 11:34,4.95,12621,Germany
180720,552337,22972,CHILDREN'S SPACEBOY MUG,12,5/9/2011 11:34,1.65,12621,Germany
180721,552337,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,5/9/2011 11:34,2.95,12621,Germany
180722,552337,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/9/2011 11:34,2.95,12621,Germany
180723,552337,22629,SPACEBOY LUNCH BOX ,24,5/9/2011 11:34,1.95,12621,Germany
180724,552337,22716,CARD CIRCUS PARADE,12,5/9/2011 11:34,0.42,12621,Germany
180725,552337,22037,ROBOT BIRTHDAY CARD,12,5/9/2011 11:34,0.42,12621,Germany
180726,552337,22029,SPACEBOY BIRTHDAY CARD,12,5/9/2011 11:34,0.42,12621,Germany
180727,552337,23232,WRAP VINTAGE PETALS  DESIGN,25,5/9/2011 11:34,0.42,12621,Germany
180728,552337,POST,POSTAGE,3,5/9/2011 11:34,18,12621,Germany
186599,552874,72812,LARGE ZINC GLASS CANDLEHOLDER,6,5/12/2011 9:40,2.1,12621,Germany
186600,552874,21128,GOLD FISHING GNOME,8,5/12/2011 9:40,5.95,12621,Germany
186601,552874,22088,PAPER BUNTING COLOURED LACE,12,5/12/2011 9:40,2.95,12621,Germany
186602,552874,22090,PAPER BUNTING RETROSPOT,12,5/12/2011 9:40,2.95,12621,Germany
186603,552874,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,5/12/2011 9:40,1.69,12621,Germany
186604,552874,22973,CHILDREN'S CIRCUS PARADE MUG,12,5/12/2011 9:40,1.65,12621,Germany
186605,552874,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,5/12/2011 9:40,8.5,12621,Germany
186606,552874,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,5/12/2011 9:40,2.55,12621,Germany
186607,552874,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/12/2011 9:40,2.95,12621,Germany
186608,552874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,5/12/2011 9:40,2.55,12621,Germany
186609,552874,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,5/12/2011 9:40,2.95,12621,Germany
186610,552874,20725,LUNCH BAG RED RETROSPOT,10,5/12/2011 9:40,1.65,12621,Germany
186611,552874,20726,LUNCH BAG WOODLAND,10,5/12/2011 9:40,1.65,12621,Germany
186612,552874,22383,LUNCH BAG SUKI DESIGN ,10,5/12/2011 9:40,1.65,12621,Germany
186613,552874,22897,OVEN MITT APPLES DESIGN,10,5/12/2011 9:40,1.45,12621,Germany
186614,552874,79191C,RETRO PLASTIC ELEPHANT TRAY,12,5/12/2011 9:40,0.85,12621,Germany
186615,552874,22939,APRON APPLE DELIGHT,4,5/12/2011 9:40,4.95,12621,Germany
186616,552874,21976,PACK OF 60 MUSHROOM CAKE CASES,24,5/12/2011 9:40,0.55,12621,Germany
186617,552874,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,5/12/2011 9:40,1.25,12621,Germany
186618,552874,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,5/12/2011 9:40,0.85,12621,Germany
186619,552874,84692,BOX OF 24 COCKTAIL PARASOLS,25,5/12/2011 9:40,0.42,12621,Germany
186620,552874,22303,COFFEE MUG APPLES DESIGN,12,5/12/2011 9:40,2.55,12621,Germany
186621,552874,22302,COFFEE MUG PEARS  DESIGN,6,5/12/2011 9:40,2.55,12621,Germany
186622,552874,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,5/12/2011 9:40,3.75,12621,Germany
186623,552874,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,5/12/2011 9:40,3.75,12621,Germany
186624,552874,22908,PACK OF 20 NAPKINS RED APPLES,12,5/12/2011 9:40,0.85,12621,Germany
186625,552874,16238,PARTY TIME PENCIL ERASERS,28,5/12/2011 9:40,0.21,12621,Germany
186626,552874,16237,SLEEPING CAT ERASERS,30,5/12/2011 9:40,0.21,12621,Germany
186627,552874,16236,KITTY PENCIL ERASERS,28,5/12/2011 9:40,0.21,12621,Germany
186628,552874,21719,LOVELY BONBON STICKER SHEET,12,5/12/2011 9:40,0.85,12621,Germany
186629,552874,21724,PANDA AND BUNNIES STICKER SHEET,12,5/12/2011 9:40,0.85,12621,Germany
186630,552874,16011,ANIMAL STICKERS,24,5/12/2011 9:40,0.21,12621,Germany
186631,552874,79000,MOROCCAN TEA GLASS,36,5/12/2011 9:40,0.85,12621,Germany
186632,552874,23199,JUMBO BAG APPLES,10,5/12/2011 9:40,2.08,12621,Germany
186633,552874,23200,JUMBO BAG PEARS,10,5/12/2011 9:40,2.08,12621,Germany
186634,552874,23204,CHARLOTTE BAG APPLES DESIGN,10,5/12/2011 9:40,0.85,12621,Germany
186635,552874,23206,LUNCH BAG APPLE DESIGN,10,5/12/2011 9:40,1.65,12621,Germany
186636,552874,21088,SET/6 FRUIT SALAD PAPER CUPS,24,5/12/2011 9:40,0.19,12621,Germany
186637,552874,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,5/12/2011 9:40,0.39,12621,Germany
186638,552874,15036,ASSORTED COLOURS SILK FAN,120,5/12/2011 9:40,0.83,12621,Germany
186639,552874,15058C,ICE CREAM DESIGN GARDEN PARASOL,10,5/12/2011 9:40,3.95,12621,Germany
186640,552874,POST,POSTAGE,7,5/12/2011 9:40,18,12621,Germany
186641,552875,23204,CHARLOTTE BAG APPLES DESIGN,20,5/12/2011 9:41,0.85,12621,Germany
186642,552875,23202,JUMBO BAG VINTAGE LEAF,10,5/12/2011 9:41,2.08,12621,Germany
186643,552875,23203,JUMBO BAG DOILEY PATTERNS,10,5/12/2011 9:41,2.08,12621,Germany
186644,552875,23199,JUMBO BAG APPLES,10,5/12/2011 9:41,1.95,12621,Germany
186645,552875,23084,RABBIT NIGHT LIGHT,48,5/12/2011 9:41,1.79,12621,Germany
186646,552875,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,5/12/2011 9:41,3.75,12621,Germany
201790,554325,23168,CLASSIC CAFE SUGAR DISPENSER,12,5/23/2011 15:38,1.25,12621,Germany
201791,554325,23206,LUNCH BAG APPLE DESIGN,30,5/23/2011 15:38,1.65,12621,Germany
201792,554325,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,5/23/2011 15:38,1.65,12621,Germany
201793,554325,23209,LUNCH BAG DOILEY PATTERN ,20,5/23/2011 15:38,1.65,12621,Germany
201794,554325,23108,SET OF 10 LED DOLLY LIGHTS,2,5/23/2011 15:38,6.25,12621,Germany
201795,554325,23079,TOADSTOOL BEDSIDE LIGHT ,2,5/23/2011 15:38,8.95,12621,Germany
201796,554325,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,5/23/2011 15:38,0.85,12621,Germany
201797,554325,22908,PACK OF 20 NAPKINS RED APPLES,12,5/23/2011 15:38,0.85,12621,Germany
201798,554325,22383,LUNCH BAG SUKI DESIGN ,10,5/23/2011 15:38,1.65,12621,Germany
201799,554325,20725,LUNCH BAG RED RETROSPOT,10,5/23/2011 15:38,1.65,12621,Germany
201800,554325,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,5/23/2011 15:38,2.95,12621,Germany
201801,554325,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/23/2011 15:38,2.95,12621,Germany
201802,554325,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,5/23/2011 15:38,2.55,12621,Germany
201803,554325,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,5/23/2011 15:38,2.55,12621,Germany
201804,554325,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,5/23/2011 15:38,3.75,12621,Germany
201805,554325,79191C,RETRO PLASTIC ELEPHANT TRAY,12,5/23/2011 15:38,0.85,12621,Germany
201806,554325,21556,CERAMIC STRAWBERRY MONEY BOX,6,5/23/2011 15:38,2.55,12621,Germany
201807,554325,22244,3 HOOK HANGER MAGIC GARDEN,12,5/23/2011 15:38,1.95,12621,Germany
201808,554325,21212,PACK OF 72 RETROSPOT CAKE CASES,24,5/23/2011 15:38,0.55,12621,Germany
201809,554325,84086C,PINK/PURPLE RETRO RADIO,6,5/23/2011 15:38,2.95,12621,Germany
201810,554325,POST,POSTAGE,3,5/23/2011 15:38,18,12621,Germany
166968,550960,23201,JUMBO BAG ALPHABET,10,4/21/2011 16:39,2.08,12622,Germany
166969,550960,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,4/21/2011 16:39,0.85,12622,Germany
166970,550960,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,4/21/2011 16:39,4.95,12622,Germany
166971,550960,22197,SMALL POPCORN HOLDER,12,4/21/2011 16:39,0.85,12622,Germany
166972,550960,85066,CREAM SWEETHEART MINI CHEST,2,4/21/2011 16:39,12.75,12622,Germany
166973,550960,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,4/21/2011 16:39,2.55,12622,Germany
166974,550960,22423,REGENCY CAKESTAND 3 TIER,1,4/21/2011 16:39,12.75,12622,Germany
166975,550960,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,4/21/2011 16:39,3.75,12622,Germany
166976,550960,21328,BALLOONS  WRITING SET ,12,4/21/2011 16:39,1.65,12622,Germany
166977,550960,21249,WOODLAND  HEIGHT CHART STICKERS ,6,4/21/2011 16:39,2.95,12622,Germany
166978,550960,POST,POSTAGE,1,4/21/2011 16:39,18,12622,Germany
113619,545994,22898,CHILDRENS APRON APPLES DESIGN,8,3/8/2011 13:50,1.95,12623,Germany
113620,545994,22704,WRAP RED APPLES ,25,3/8/2011 13:50,0.42,12623,Germany
113621,545994,22303,COFFEE MUG APPLES DESIGN,6,3/8/2011 13:50,2.55,12623,Germany
113622,545994,22302,COFFEE MUG PEARS  DESIGN,6,3/8/2011 13:50,2.55,12623,Germany
113623,545994,22908,PACK OF 20 NAPKINS RED APPLES,12,3/8/2011 13:50,0.85,12623,Germany
113624,545994,22939,APRON APPLE DELIGHT,4,3/8/2011 13:50,4.95,12623,Germany
113625,545994,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,3/8/2011 13:50,2.95,12623,Germany
113626,545994,20719,WOODLAND CHARLOTTE BAG,20,3/8/2011 13:50,0.85,12623,Germany
113627,545994,20712,JUMBO BAG WOODLAND ANIMALS,20,3/8/2011 13:50,1.95,12623,Germany
113628,545994,21240,BLUE POLKADOT CUP,8,3/8/2011 13:50,0.85,12623,Germany
113629,545994,21239,PINK  POLKADOT CUP,8,3/8/2011 13:50,0.85,12623,Germany
113630,545994,20724,RED RETROSPOT CHARLOTTE BAG,10,3/8/2011 13:50,0.85,12623,Germany
113631,545994,20718,RED RETROSPOT SHOPPER BAG,10,3/8/2011 13:50,1.25,12623,Germany
113632,545994,21671,RED SPOT CERAMIC DRAWER KNOB,12,3/8/2011 13:50,1.25,12623,Germany
113633,545994,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,3/8/2011 13:50,1.65,12623,Germany
113634,545994,85099B,JUMBO BAG RED RETROSPOT,10,3/8/2011 13:50,1.95,12623,Germany
113635,545994,21731,RED TOADSTOOL LED NIGHT LIGHT,12,3/8/2011 13:50,1.65,12623,Germany
113636,545994,POST,POSTAGE,2,3/8/2011 13:50,18,12623,Germany
69154,541965,22180,RETROSPOT LAMP,4,1/24/2011 13:27,9.95,12625,Germany
69155,541965,20828,GLITTER BUTTERFLY CLIPS,18,1/24/2011 13:27,2.55,12625,Germany
69156,541965,21787,RAIN PONCHO RETROSPOT,24,1/24/2011 13:27,0.85,12625,Germany
69157,541965,22704,WRAP RED APPLES ,25,1/24/2011 13:27,0.42,12625,Germany
69158,541965,22709,WRAP WEDDING DAY,25,1/24/2011 13:27,0.42,12625,Germany
69159,541965,22046,TEA PARTY  WRAPPING PAPER ,25,1/24/2011 13:27,0.42,12625,Germany
69160,541965,22711,WRAP CIRCUS PARADE,25,1/24/2011 13:27,0.42,12625,Germany
69161,541965,22710,WRAP I LOVE LONDON ,25,1/24/2011 13:27,0.42,12625,Germany
69162,541965,22706,WRAP COWBOYS  ,25,1/24/2011 13:27,0.42,12625,Germany
69163,541965,22024,RAINY LADIES BIRTHDAY CARD,12,1/24/2011 13:27,0.42,12625,Germany
69164,541965,22037,ROBOT BIRTHDAY CARD,12,1/24/2011 13:27,0.42,12625,Germany
69165,541965,22025,RING OF ROSES BIRTHDAY CARD,12,1/24/2011 13:27,0.42,12625,Germany
69166,541965,21507,"ELEPHANT, BIRTHDAY CARD, ",12,1/24/2011 13:27,0.42,12625,Germany
69167,541965,21508,VINTAGE KID DOLLY CARD ,12,1/24/2011 13:27,0.42,12625,Germany
69168,541965,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,1/24/2011 13:27,0.42,12625,Germany
69169,541965,22814,CARD PARTY GAMES ,12,1/24/2011 13:27,0.42,12625,Germany
69170,541965,22813,PACK 3 BOXES BIRD PANNETONE ,36,1/24/2011 13:27,1.95,12625,Germany
69171,541965,22742,MAKE YOUR OWN PLAYTIME CARD KIT,18,1/24/2011 13:27,2.95,12625,Germany
69172,541965,22744,MAKE YOUR OWN MONSOON CARD KIT,18,1/24/2011 13:27,2.95,12625,Germany
69173,541965,22903,CALENDAR FAMILY FAVOURITES,6,1/24/2011 13:27,2.95,12625,Germany
69174,541965,21249,WOODLAND  HEIGHT CHART STICKERS ,12,1/24/2011 13:27,2.95,12625,Germany
69175,541965,21251,DINOSAUR HEIGHT CHART STICKER SET,12,1/24/2011 13:27,2.95,12625,Germany
69176,541965,22534,MAGIC DRAWING SLATE SPACEBOY ,24,1/24/2011 13:27,0.42,12625,Germany
69177,541965,22535,MAGIC DRAWING SLATE BUNNIES ,24,1/24/2011 13:27,0.42,12625,Germany
69178,541965,22537,MAGIC DRAWING SLATE DINOSAUR,24,1/24/2011 13:27,0.42,12625,Germany
69179,541965,22551,PLASTERS IN TIN SPACEBOY,12,1/24/2011 13:27,1.65,12625,Germany
69180,541965,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/24/2011 13:27,1.65,12625,Germany
69181,541965,22555,PLASTERS IN TIN STRONGMAN,12,1/24/2011 13:27,1.65,12625,Germany
69182,541965,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1/24/2011 13:27,1.65,12625,Germany
69183,541965,22179,SET 10 LIGHTS NIGHT OWL,6,1/24/2011 13:27,6.75,12625,Germany
69184,541965,22899,CHILDREN'S APRON DOLLY GIRL ,6,1/24/2011 13:27,2.1,12625,Germany
69185,541965,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1/24/2011 13:27,1.95,12625,Germany
69186,541965,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,1/24/2011 13:27,10.95,12625,Germany
69187,541965,22242,5 HOOK HANGER MAGIC TOADSTOOL,24,1/24/2011 13:27,1.65,12625,Germany
69188,541965,22418,10 COLOUR SPACEBOY PEN,24,1/24/2011 13:27,0.85,12625,Germany
69189,541965,22432,WATERING CAN PINK BUNNY,12,1/24/2011 13:27,1.95,12625,Germany
69190,541965,47590A,BLUE HAPPY BIRTHDAY BUNTING,12,1/24/2011 13:27,5.45,12625,Germany
69191,541965,47566,PARTY BUNTING,10,1/24/2011 13:27,4.65,12625,Germany
69192,541965,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/24/2011 13:27,1.25,12625,Germany
69193,541965,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,1/24/2011 13:27,1.25,12625,Germany
69194,541965,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,1/24/2011 13:27,1.25,12625,Germany
69195,541965,22087,PAPER BUNTING WHITE LACE,24,1/24/2011 13:27,2.95,12625,Germany
69196,541965,22088,PAPER BUNTING COLOURED LACE,24,1/24/2011 13:27,2.95,12625,Germany
69197,541965,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,1/24/2011 13:27,2.95,12625,Germany
69198,541965,22857,ASSORTED EASTER GIFT TAGS,12,1/24/2011 13:27,0.85,12625,Germany
69199,541965,22311,OFFICE MUG WARMER BLACK+SILVER ,6,1/24/2011 13:27,2.95,12625,Germany
69200,541965,22423,REGENCY CAKESTAND 3 TIER,16,1/24/2011 13:27,10.95,12625,Germany
69201,541965,22961,JAM MAKING SET PRINTED,24,1/24/2011 13:27,1.45,12625,Germany
69202,541965,22962,JAM JAR WITH PINK LID,36,1/24/2011 13:27,0.85,12625,Germany
69203,541965,22963,JAM JAR WITH GREEN LID,36,1/24/2011 13:27,0.85,12625,Germany
69204,541965,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,1/24/2011 13:27,2.95,12625,Germany
69205,541965,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,1/24/2011 13:27,1.25,12625,Germany
69206,541965,POST,POSTAGE,7,1/24/2011 13:27,18,12625,Germany
80660,C543050,POST,POSTAGE,-1,2/3/2011 10:14,18,12625,Germany
80661,C543050,22242,5 HOOK HANGER MAGIC TOADSTOOL,-24,2/3/2011 10:14,1.65,12625,Germany
80662,C543050,22962,JAM JAR WITH PINK LID,-2,2/3/2011 10:14,0.85,12625,Germany
80663,C543050,22637,PIGGY BANK RETROSPOT ,-2,2/3/2011 10:14,2.55,12625,Germany
80664,C543050,22963,JAM JAR WITH GREEN LID,-6,2/3/2011 10:14,0.85,12625,Germany
186667,552878,21121,SET/10 RED POLKADOT PARTY CANDLES,48,5/12/2011 9:54,1.25,12625,Germany
186668,552878,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,5/12/2011 9:54,1.25,12625,Germany
186669,552878,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,5/12/2011 9:54,1.25,12625,Germany
186670,552878,22418,10 COLOUR SPACEBOY PEN,24,5/12/2011 9:54,0.85,12625,Germany
186671,552878,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,5/12/2011 9:54,0.42,12625,Germany
186672,552878,22534,MAGIC DRAWING SLATE SPACEBOY ,24,5/12/2011 9:54,0.42,12625,Germany
186673,552878,22535,MAGIC DRAWING SLATE BUNNIES ,24,5/12/2011 9:54,0.42,12625,Germany
186674,552878,22537,MAGIC DRAWING SLATE DINOSAUR,24,5/12/2011 9:54,0.42,12625,Germany
186675,552878,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,5/12/2011 9:54,2.55,12625,Germany
186676,552878,22813,PACK 3 BOXES BIRD PANNETONE ,36,5/12/2011 9:54,1.95,12625,Germany
186677,552878,22960,JAM MAKING SET WITH JARS,36,5/12/2011 9:54,3.75,12625,Germany
186678,552878,22962,JAM JAR WITH PINK LID,24,5/12/2011 9:54,0.85,12625,Germany
186679,552878,22963,JAM JAR WITH GREEN LID,24,5/12/2011 9:54,0.85,12625,Germany
186680,552878,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,36,5/12/2011 9:54,1.25,12625,Germany
186681,552878,84992,72 SWEETHEART FAIRY CAKE CASES,24,5/12/2011 9:54,0.55,12625,Germany
186682,552878,22716,CARD CIRCUS PARADE,12,5/12/2011 9:54,0.42,12625,Germany
186683,552878,22027,TEA PARTY BIRTHDAY CARD,12,5/12/2011 9:54,0.42,12625,Germany
186684,552878,22715,CARD WEDDING DAY,12,5/12/2011 9:54,0.42,12625,Germany
186685,552878,23233,WRAP POPPIES  DESIGN,25,5/12/2011 9:54,0.42,12625,Germany
186686,552878,23206,LUNCH BAG APPLE DESIGN,20,5/12/2011 9:54,1.65,12625,Germany
186687,552878,23231,WRAP DOILEY DESIGN,25,5/12/2011 9:54,0.42,12625,Germany
186688,552878,23232,WRAP VINTAGE PETALS  DESIGN,25,5/12/2011 9:54,0.42,12625,Germany
186689,552878,22026,BANQUET BIRTHDAY  CARD  ,12,5/12/2011 9:54,0.42,12625,Germany
186690,552878,22028,PENNY FARTHING BIRTHDAY CARD,12,5/12/2011 9:54,0.42,12625,Germany
186691,552878,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/12/2011 9:54,2.95,12625,Germany
186692,552878,23004,TRAVEL CARD WALLET PANTRY,24,5/12/2011 9:54,0.42,12625,Germany
186693,552878,23199,JUMBO BAG APPLES,20,5/12/2011 9:54,2.08,12625,Germany
186694,552878,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,5/12/2011 9:54,0.85,12625,Germany
186695,552878,23209,LUNCH BAG DOILEY PATTERN ,20,5/12/2011 9:54,1.65,12625,Germany
186696,552878,23203,JUMBO BAG DOILEY PATTERNS,10,5/12/2011 9:54,2.08,12625,Germany
186697,552878,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,5/12/2011 9:54,1.65,12625,Germany
186698,552878,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/12/2011 9:54,1.65,12625,Germany
186699,552878,POST,POSTAGE,8,5/12/2011 9:54,18,12625,Germany
59044,541269,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,1/17/2011 11:01,2.95,12626,Germany
59045,541269,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,1/17/2011 11:01,4.95,12626,Germany
59046,541269,22630,DOLLY GIRL LUNCH BOX,12,1/17/2011 11:01,1.95,12626,Germany
59047,541269,22174,PHOTO CUBE,12,1/17/2011 11:01,1.65,12626,Germany
59048,541269,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,1/17/2011 11:01,1.65,12626,Germany
59049,541269,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,1/17/2011 11:01,9.95,12626,Germany
59050,541269,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,1/17/2011 11:01,3.75,12626,Germany
59051,541269,22969,HOMEMADE JAM SCENTED CANDLES,12,1/17/2011 11:01,1.45,12626,Germany
59052,541269,22447,PIN CUSHION BABUSHKA BLUE,6,1/17/2011 11:01,3.35,12626,Germany
59053,541269,22509,SEWING BOX RETROSPOT DESIGN ,4,1/17/2011 11:01,14.95,12626,Germany
59054,541269,22453,MEASURING TAPE BABUSHKA BLUE,6,1/17/2011 11:01,2.95,12626,Germany
59055,541269,22960,JAM MAKING SET WITH JARS,6,1/17/2011 11:01,4.25,12626,Germany
59056,541269,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1/17/2011 11:01,1.95,12626,Germany
59057,541269,21088,SET/6 FRUIT SALAD PAPER CUPS,12,1/17/2011 11:01,0.65,12626,Germany
59058,541269,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,1/17/2011 11:01,0.85,12626,Germany
59059,541269,22894,TABLECLOTH RED APPLES DESIGN ,2,1/17/2011 11:01,8.5,12626,Germany
59060,541269,22551,PLASTERS IN TIN SPACEBOY,12,1/17/2011 11:01,1.65,12626,Germany
59061,541269,22378,WALL TIDY RETROSPOT ,20,1/17/2011 11:01,0.85,12626,Germany
59062,541269,21054,NURSE'S BAG SOFT TOY,2,1/17/2011 11:01,8.95,12626,Germany
59063,541269,21055,TOOL BOX SOFT TOY ,2,1/17/2011 11:01,8.95,12626,Germany
59064,541269,20704,MR ROBOT SOFT TOY,8,1/17/2011 11:01,1.95,12626,Germany
59065,541269,20705,MRS ROBOT SOFT TOY,8,1/17/2011 11:01,1.95,12626,Germany
59066,541269,22176,BLUE OWL SOFT TOY,6,1/17/2011 11:01,2.95,12626,Germany
59067,541269,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,1/17/2011 11:01,1.25,12626,Germany
59068,541269,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,1/17/2011 11:01,2.95,12626,Germany
59069,541269,21889,WOODEN BOX OF DOMINOES,12,1/17/2011 11:01,1.25,12626,Germany
59070,541269,22510,GINGHAM BABUSHKA DOORSTOP,8,1/17/2011 11:01,1.25,12626,Germany
59071,541269,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,1/17/2011 11:01,2.1,12626,Germany
59072,541269,22617,BAKING SET SPACEBOY DESIGN,3,1/17/2011 11:01,4.95,12626,Germany
59073,541269,22504,CABIN BAG VINTAGE RETROSPOT,3,1/17/2011 11:01,12.75,12626,Germany
59074,541269,22449,SILK PURSE BABUSHKA PINK,6,1/17/2011 11:01,3.35,12626,Germany
59075,541269,20665,RED RETROSPOT PURSE ,6,1/17/2011 11:01,2.95,12626,Germany
59076,541269,22450,SILK PURSE BABUSHKA BLUE,6,1/17/2011 11:01,3.35,12626,Germany
59077,541269,21481,FAWN BLUE HOT WATER BOTTLE,6,1/17/2011 11:01,2.95,12626,Germany
59078,541269,22511,RETROSPOT BABUSHKA DOORSTOP,8,1/17/2011 11:01,1.25,12626,Germany
59079,541269,22898,CHILDRENS APRON APPLES DESIGN,8,1/17/2011 11:01,1.95,12626,Germany
59080,541269,22303,COFFEE MUG APPLES DESIGN,6,1/17/2011 11:01,2.55,12626,Germany
59081,541269,22908,PACK OF 20 NAPKINS RED APPLES,12,1/17/2011 11:01,0.85,12626,Germany
59082,541269,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,1/17/2011 11:01,2.95,12626,Germany
59083,541269,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/17/2011 11:01,1.65,12626,Germany
59084,541269,21249,WOODLAND  HEIGHT CHART STICKERS ,6,1/17/2011 11:01,2.95,12626,Germany
59085,541269,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,1/17/2011 11:01,0.85,12626,Germany
59086,541269,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/17/2011 11:01,0.65,12626,Germany
59087,541269,21094,SET/6 RED SPOTTY PAPER PLATES,12,1/17/2011 11:01,0.85,12626,Germany
59088,541269,21156,RETROSPOT CHILDRENS APRON,8,1/17/2011 11:01,1.95,12626,Germany
59089,541269,22180,RETROSPOT LAMP,5,1/17/2011 11:01,9.95,12626,Germany
59090,541269,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,1/17/2011 11:01,4.95,12626,Germany
59091,541269,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,1/17/2011 11:01,1.65,12626,Germany
59092,541269,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,1/17/2011 11:01,2.55,12626,Germany
59093,541269,22321,BIRD DECORATION RED RETROSPOT,12,1/17/2011 11:01,0.85,12626,Germany
59094,541269,22138,BAKING SET 9 PIECE RETROSPOT ,6,1/17/2011 11:01,4.95,12626,Germany
59095,541269,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/17/2011 11:01,2.55,12626,Germany
59096,541269,POST,POSTAGE,8,1/17/2011 11:01,18,12626,Germany
66146,C541735,22138,BAKING SET 9 PIECE RETROSPOT ,-6,1/21/2011 11:35,4.95,12626,Germany
66147,C541735,22617,BAKING SET SPACEBOY DESIGN,-3,1/21/2011 11:35,4.95,12626,Germany
66148,C541735,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,-5,1/21/2011 11:35,0.85,12626,Germany
66149,C541735,22908,PACK OF 20 NAPKINS RED APPLES,-2,1/21/2011 11:35,0.85,12626,Germany
